product_id,review_title,review_text,rating,age_range,skin_type,skin_tone,eye_color,reviewer_username,tags,review_id
P382354,diminishes acne marks,this cream works by natually healing the skin barrier. It worked better than repair creams and other foreign brands to me without breaking out skins.,5,,,,,Grace77,,102d1176-01f7-45c0-8648-b140b4c837e6
P382354,Love it!,"I am an oily, acne prone, sensitive skin gal. Finding a moisturizer that doesn't break me out is incredibly difficult and frustrating, let alone one that doesn't make me feel greasy. I was originally looking at Tiger Grass Cream instead to help with my acne. However, after much consideration, I finally chose this one instead. I am very glad that I did.",5,,oily,,,MeowPaws,"{""absorbs quickly""}",378bfa22-5c1e-46da-8cbc-021c6d9f4136
P382354,"","I've been on the search for a moisturizer to go along with my skin care routine. I use prescription topical creams for my acne morning and night. All the moisturizers I have tried never gave me enough hydration or don't work well with the topical creams. I went to Sephora and picked this one up and it is gold! I don't flake and it's so hydrating that my skin doesn't feel tight. I will say it does leave a luminous finish on my skin but I don't mind it. It has also helped with my acne and healing my skin. Because I use prescription acne creams they can be pretty harsh on the skin, but this moisturizer really helps to balance everything out and like it claims, it really helps strength the skins barrier. Definitely a favorite and I will purchase again!",5,,,,,ashlleyy,,62438120-4dd0-4617-8551-b720a62c7b57
P382354,Best Cream Ever,"I have used this for over a year. When I try other products, my skin doesn't look and feel as dewy. I use this with the serum. Together they leave my skin soft and more plump than it is without them.",5,,dry,,,mkella,"{""absorbs quickly""}",fa67a704-162f-47fc-af16-7c05d6829e47
P382354,Effective but smelly,"I loved the effects of this moisturizer, especially with my super dry winter skin - but I can't deal with the overpowering medicinal scent. For this reason, I much prefer the Dr Jart Ceramidin liquid, which is zero scent, followed by a different moisturizer. I don't know why they would include such a bizarre (and personally, malodorous) scent if it's not strictly necessary. Recommended if you like/don't care about fragrances, but try the liquid treatment if the smell bothers you!",4,,combination,,,Jacqui47,"{""absorbs quickly"",intensive,lightweight}",2da8524d-cce5-4dd3-bcf3-a3e0b2205291
P382354,Skin transformation,"My skin was dehydrated and dry from chilly weather. I started using this with the liquid (which is a serum) and I saw results almost immediately. I use this combo at night with a facial oil and I wake up with baby soft, plump skin. Couldn't be more pleased. I have sensitive skin and this is soothing. In fact, my redness has disappeared! This is my holy grail moisturizer!",5,,,,,jenluvmakeup,,6cad425e-b2db-47ba-a5ac-4cff6dd536f1
P382354,great product love it,"Best moisturizer, been using for 2 years now. Best for dry skin esp in winter.",5,,,,,sunick,,60c933fa-3cff-4044-aeb9-af2cfea64f93
P382354,Great for dehydrated skin,"I bought this cream along with the Ceramidin Liquid for my dehydrated skin, and I'm SO glad that I did. After~ a month of consistent use, my face is no longer constantly dry and tight, and feels normal again. I still use it daily because I love how quickly it absorbs into my skin while being extremely hydrating. I just ordered my second tube to use as an everyday moisturizer. I just wish there was an SPF version.",5,,normal,,,pixeth,"{""absorbs quickly"",lightweight,hydrating}",6a73b209-1436-47f1-bc96-2f3d56e26a3f
P382354,Really Good!,Liked this cream a lot but think it works best when using the lotion first. I plan to always use the two together.,4,,combination,,,susangail,"{""absorbs quickly"",""pretty moisturizing""}",c52053d3-f8d5-4317-b57a-7c1a14a7d778
P382354,in flight necessity,"I got this as a deluxe sample and have used it while traveling on multiple flights. It is very moisturizing but did not cause breakouts. I also find it intensely healing to use after an at-home chemical peel. Will be purchasing the full size when I run out (a little goes a surprisingly long way), mostly for when I need heavy duty TLC. There is a slight medicinal smell, though I thought it was weaker than the scent of the mask in this product line, and it fades quickly. The texture is thicker than the gel version, but spreads easily. My face soaks up both versions. I haven't tested it as a primer, but it did not leave my face shiny. Overall, very good product for anyone with dry skin.",5,,,,,ElleAMA,,2ec7f293-8a1d-40ce-826b-4fdddb6ccadf
P382354,This is my holy grail,I've been using this for about a year now. In Minnesota winters my skin gets so dry. This is the only thing that helps keep my skin moisturized. For my detailed review see below.,5,,dry,,,sarahshter,"{""absorbs quickly"",intensive}",ce1a5009-d383-476d-8eb6-db30cab55d98
P382354,LOVE too expensive,"I really like this and use it on my face only. I have dry sensitive cream and lather my body and face with lots of moisturizer. This is wonderful as a part of my skin hydration routine. The only issue is I do not use that much product (dime+ size) for face and neck, and I am blowing through this tube fast. I do like the metal thing they give you to roll the tube to get every bit of product out of the container as at this price, you need it. I will be looking for a ceramic alternative as it is really high priced for what you get. I think I can find another face product for me less. If money is not a concert - go for it you will probably really like it",3,,dry,,,midwestlady,"{""absorbs quickly"",intensive}",43808ce2-07b1-4ced-a81d-dbd143ce01cb
P382354,ugh,"This is so drying! I put it on at night and woke up with dry, tight skin. I put it on again this morning and I can barely move my face because my skin feels so tight. Not for people with very dry skin!!!!!",1,,,,,KTHILL1234,{dry},d5b50f02-db7d-4959-bf05-85216f868c67
P382354,good moisturizer-- not enough product,"This product is really good, not the best, but really good. Unfortunately there is not enough product for the amount of money paid.",4,,combination,,,elrose,,7d94673f-0e61-4898-829e-2f156f4d88f2
P382354,The best moisturizer that can repair skin,"I have been used this cream every day and night for 1and half months, and feel the actual improvement. normally, i do not want waste time to write a review, but for this cream I feels that if i do not give it a five start review with description, I feel sorry about myself. this cream is the first cream that i ever used can maintain the ceramidin ingredients still effective but without a really oil base. it is indeed oil and cream, but it is not oilly. so it can absorb by your skin really quick and the result is amazing. you can actually feel your skin be more softer and smooth after you wash your face. it is the feeling we touch a baby face. so you can image how nice it is. and indeed the ceramidin really helps to rebuild the ability of skin's own function of protection. especially, useful to the people who wash their face every day by really warm water.",5,,combination,,,Josephine27,"{""absorbs quickly"",lightweight,effective}",5abfa3bb-2cca-45eb-8c03-8ddb3c64b461
P382354,Favorite moisturizer,"I have tried so so many moisturizers, ranging from drug store brands to high end. This moisturizer has been a life changer for me. I have combo/dry skin. Even with an oily t-zone my cheeks get so dry and I get patchy. This moisturizer has made my face look so much better and has helped me even out my skin tone and correct the dryness. It's great to use under makeup.",5,,combination,,,krysta752,"{""absorbs quickly"",intensive,creamy,hydrating}",63dd10a5-34d5-4790-8ea6-46ebaf7eeb60
P382354,Its a keeper,"I have dry sensitive skin, and am very picky about what products I use on my skin, especially my face. I often buy a regular cream and add my own oils, hyaluronic acid, etc.",5,,dry,,,liz48170,"{intensive,""reduces redness and inflamation""}",39762542-3475-4a53-8263-cea5de0c7b75
P382354,I'm a Dr. Jart believer now,"I've always had issues with day creams because I have very dry skin. With the creams I've used in the past, by the end of the day, my skin felt tight and even dirty. BUTTTT this skincare specialist at Sephora introduced me to this cream - and I am officially a convert. I love how it goes on and my skin still feels soft throughout the day. The only thing is that it smells a little medicine-y? Other than that, it's a fabulous cream. Definitely recommend!",5,,dry,,,Tinabobina310,"{""absorbs quickly"",intensive,lightweight}",edbcff20-7bc6-4609-9dcf-6ad86faa1a3e
P382354,"","This is hands down the best moisturizer I've ever used! I pair this with the liquid as well since I'm so dry and it makes my foundation lay perfectly! If you're not sure about the splurge, get a sample at Sephora or get the ""help me"" kit they offer for $36 with the cream and liquid! You will not be disappointed!",5,,,,,ladyluck0917,,e85d1565-7e73-4d13-8e3f-c2e6d1f4ff3e
P382354,Just buy it!,"I'm on my second tube - the first one lasted practically a year! Best, best, best moisturizer, especially for winter. My skin loves it. Oh, and it completely agrees with my super-sensitive skin! Love.",5,,,,,noelle7,,94bb0b2c-8725-4e9d-8140-1f3b6b9581e5
P382354,Just Dab,"Just one dab of this product gives so much hydration to the skin. I really love using it at night after cleansing my face to reopen USB hydration. Definitely has become a new favorite nightly moisturizer for my acne-prone, dry skin. I actually really like the smell of the Ceramidin line and how they all smell similar to one another.",5,,,,,Joshua6373,,85c78c9b-891e-4c9b-b69f-95f64c02657d
P382354,Best Moisturizer. Period.,"It does everything a moisturizer should. Its hydrating, it gives your skin a soft, supple, almost juicy appearance (not shin-juicy as in plump). It makes my skin look airbrushed!",5,,combination,,,Anonymous,"{""absorbs quickly"",intensive,""intensive yet light""}",6d7a1ed6-0da9-412f-b539-3931e047b25f
P382354,Deep Moisture That Doesn't Feel Heavy,"I have extremely dry skin. And, by extreme, I mean that I've yet to meet a person who's skin flakes faster than mine. I'd been using Perricone MD for almost a year but I was still having dryness problems. Since switching to Dr. Jart+'s Ceramidin Cream, I haven't had any dryness problems! It's only a been a month so time will tell if it continues but, so far, I'm happy.",5,,dry,,,irminguarde,"{intensive,lightweight}",23a02450-bab9-4a2b-aa6a-6d4c2f20ca54
P382354,"",A beauty blogger suggested this during the vib sale so I put it on my list. It immediately worked wonders on my dry face!!! My face never been so smooth even make up is applying 100x better!!!,5,,,,,Yelrehs,,974a6115-f990-4fa5-a531-a2682b44c38d
P382354,"","Love this moisturizer! Hydrates wonderfully without leaving an oily film, and a tiny bit goes a long way! Good for sensitive, dry skin that can get oily, doesn't cause breakouts.",4,,,,,almcas,,23000a87-e94a-4f6a-8217-ded66453d205
P382354,Rosacea + Constant Sun/Desert = Skin Saver,"I have THE most sensitive skin including rosacea. I live in LA, so the sun is brutal along with the extremely dry desert air - my skin was a complete disaster when I moved here. I use tried and true Cetaphil as my face wash, spritz rose water on my face afterwards, and apply this cream before bed (I pat it in until it's fully absorbed). My skin is so incredibly soothed after. Zero breakouts or rosacea issues since. Highly recommended.",5,,dry,,,feliciti,"{""absorbs quickly"",rosacea}",84f456ba-8a65-4fbe-b31d-5d38c599b51e
P382354,"Help for dry, sensitive skin with rosacea","Not for everyone, but for me, a lifesaver. I have used creams from $15 - $200. Although I liked the $200 creams, that isn't in my budget. This cream is creamy, thick, moisturizing, and yet absorbs quickly. I love the mild scent. I use a retin-a product for rosacea and this really helps to balance the dryness. Try before you buy.",5,,,,,soyrina,,c529d869-0f4a-4f62-864b-1f2d557b455d
P382354,"wonderful texture, great on my oily skin","I love this cream and will buy again. It has a lovely texture and a noticeable floral (roses to my nose) scent that fades. I have really oily skin that is also somehow dry underneath the surface, and prone to flare ups with some formulations. This cream moisturizes under my skin's surface instead of sitting on top of my skin and making it look even more greasy. My skin looks and feels softer, especially the skin under my eyes. I wore this under my makeup for my wedding photos and my skin looked amazing! I look forward to trying other products in the line.",5,,,,,iheartbermuda,,40e0bd5d-bb62-4d0b-b93c-87790debf11e
P382354,love it,So moisturizing a little goes a long way Works better paired with the liquid,5,,,,,lexa98,,c77bb3b1-fde4-44f9-b67f-e8d562cff127
P382354,did not like,"Disliked this product. Did not like the smell, and made my skin very oily",2,,,,,sabrina8686,,2f401e88-c3a8-4b96-a805-98d7f851109b
P382354,Best. Moisturizer. Ever.,"I have been searching for my HG moisturizer for as long as I can remember and I can finally stop searching. I have fair, sensitive, combination yet acne prone skin that is dehydrated but not dry and this stuff hits all my needs in a simple tube. It's hydrating but not greasy, thick but dries to a light finish and the smell is heavenly. I am a fan for life and just stocked up with the VIB rouge sale!!!",5,,,,,surfnstars,,d4c60154-fe61-4669-bd1c-b1ae01afb0b5
P382354,Favorite,Another reviewer suggested trying it first and I agree; it may not be for everyone but it's perfect for my combination skin,5,,,,,hannamichelle,,360ce40a-48af-4d71-8daf-92c290a819d8
P382354,absolutely love this product.,"This cream when used with the ceramidin liquid works incredibly well. I absolutely love the calming scent, and the texture of this cream. I moved to Las Vegas from Miami and the difference it has made to my skin is incredible. I could not find a lotion that could moisturize my skin well enough to prevent dry patches, etc. One week of using this product and I can already feel a dramatic difference in my skins texture. Will be purchasing this product again and again.",5,,,,,miamiblonde,,dbb42bd0-dcfd-4aaa-bd20-b1d104b60542
P382354,Try Before You Buy,"I think this product is really effective for some, because I've heard great reviews in the past. But it didn't work for me. The smell was very strong, and after using it I broke out really bad. That said it could just be me, or something in the product my skin didn't like. Before spending the big bucks though, try a sample!",2,,,,,mkhazelbeauty54,,55d67145-8d3a-4b6c-8d8e-a01441f4b3e6
P382354,"","If you have oily and sensitive skin like me, this is the moisturizer for you. My skin not only feels hydrated, but when I use this on top of topical acne medication, it also feels like it helps the healing process. I mix this in with the Kevyn Aucoin Sensual Skin Enhancer during the the day and it wears amazingly as a foundation.",5,,combination,,,mariyoung,"{""absorbs quickly"",lightweight}",cd35af87-ebc6-4502-9e01-446a35fa44a7
P382354,HOLY GRAIL for dry/combination/sensitive skin!,"I have dry, dehydrated skin with a bit of an oily T-Zone and this moisturizer is the only one I've found that is moisturizing enough without making me greasy. It also has a calming scent that I absolutely love.",5,,dry,,,anyaviiv,"{calming,healing,gentle,moisturizing}",a95d9253-9a19-48fb-b9f9-0bab65e9819f
P382354,best skin cream ever.,I burned my skin at the stadium. Always took care of my skin so I was really concerned about the damage. This cream was a blessing. Skin is Dewey and plump. Ill be a fan forever.,5,,,,,bmorelotus1241,,81db0165-499c-49cd-ad62-d11f54ea18d3
P382354,Can't live without it,"I'm about to buy my third tube of this cream (and they've each lasted quite a long time for use both morning and night) so figured I should leave a review. Simply put, no other moisturizer has ever been everything I need it to be. This is the one. It is enough moisturizer for me in cold NY winters and not too heavy for humid summers. I use this with the ceramidin liquid (I also use the ceramidin body oil, the sleeping mask, the gold BB cream, the milk peel and the sheet masks). I've suffered with seborrheic dermatitis on the sides of my nose and while the FAB anti redness serum has basically cured my flare ups this cream seems to keep my skin in check. I absolutely love it.",5,,,,,JenC585,,d91174f6-0f9d-4dfa-a572-dec6ab1d7372
P382354,THE BEST,This is my favorite moisturizer. It absorbs quickly & makes dry skin disappear over night!,5,,normal,,,1991hopeb,"{""absorbs quickly"",intensive,lightweight}",7e743d71-33ee-4517-8c4a-e186004db8a6
P382354,yup!,"This is the first time my skin has been this soft. I read reviews from people with sensitive skin and decided to try it. Noticed immediate difference, and when i went to my eyebrow lady she said ""wow your face is so soft! What are you using"", when i went to sephora for a makeover the beauty rep was blown away too. I have never been complimented on my face skin condition, my skin is either too dry or red or too oily. This stuff is a miracle for me.",5,,,,,honeyq,,39619f0f-63c4-4d1f-be95-e59ede80de5c
P382354,LOVE LOVE LOVE,"I got the sample of this as one of my free samples when I placed an order one time, and I fell in love. I eventually bought the full size and I know it's going to last me a very very long time. I have combo skin and this works just perfectly with my LUSH Cosmetics cleansers.",5,,,,,mrsmakeup7,,bea9f596-a1d3-4a12-b47b-8fca508c3a23
P382354,LOVE IT!!,Love it!!! I can see the difference in my skin after first use!!! Makeup went on better than before too~! Now my husband is also using it after he tried the sample we got a month ago when we went on a trip-.-,5,,,,,Qu1ntessential,,8b7898f5-239c-4cd7-a428-6264e03eb671
P382354,"",It really improved my skin's moisture barrier and improve my skin overall. It's not super heavy either and I like the scent.,5,,combination,,,nutterjelly,,cf531fa1-646f-4084-b325-5395cd4ae6c8
P382354,new favorite moisturizer,"I am now on my second of two of the Sephora 100 point perk deluxe samples of this face cream which were available a while ago. Once I started using the fist sample I knew I needed to get more, but after seeing the $48 price tag on the full size I decided to opt for a second sample. The samples have lasted me a very long time so I can't even imagine how long this big tube will last me when I eventually cave and buy it! I even cut open my first tube to make sure I got every last drop. You don't need a lot of this stuff, but it's worked wonders on my skin. I use it after I shower and before I go to bed and when I wake up I have moisturized, firm, even toned skin. I have combo skin, with both oily and dry patches between my eyebrows, on the sides of my nose, and on my chin but this stuff takes care of both issues. I'm obsessed!! It has a slight citrusy-type smell but it goes away once the product is fully rubbed in. Love it!!!",5,,,,,ejanebrigid,,cdfbedaa-8b9b-4ff5-99a2-c7b411812d8a
P382354,Amazing,"This stuff is saving my skin. For the first time in years my combination/extremely acne prone skin which is always flaking and dry as it heals, is soft and moisturized and wonderful. This stuff isn't greasy, you only need a tiny bit, and it lasts forever.",5,,combination,,,ESM1312,"{""absorbs quickly"",intensive,lightweight}",ce0c748c-1e1b-460e-8c82-4ee0dd246935
P382354,"Moisture, moisture, moisture",I tried this because my skin was so dry and dehydrated. I certainly think that this has helped in the recovery of my skin. I like the fact that there is a metal applicator so that the chances of getting bacteria in the product is reduced.,4,,combination,,,rushy27,"{""absorbs quickly"",intensive,lightweight}",bc49011b-8f57-4e28-ab60-a15806f6f71e
P382354,"Love The Moisture, Hate The Packaging","I have combination skin and this cream is amazing. Perfect amount of moisture - I use it every morning and night. However, the packaging is horrid. It is painted over metal so the paint flakes all over, including onto your hands before you apply the product you're trying to get out. Also, the metal breaks when you try to fold it over so product is exposed to air. It's obnoxious enough to begin looking for a new moisturizer.",4,,,,,prodjunky22,,88e50d84-7b29-4b58-b131-7bfa4f3e835e
P382354,Smells horrid,"I tried this on my very sensitive skin when looking for a moisturizer. Sorry to say the smell overpowered me (I kept getting some weird fish smell) and I just couldn't use it (made it to day three). Cannot comment on how it works but it is very thick, heavy, and creamy.",2,,,,,WinningAtLife,,496cde03-4b3a-43f9-9ca3-026c531f5802
P382354,great!,"Soothes and moisturizers my dry skin--a little goes a long way. I prefer my face products unscented, but this isn't offensive.",4,,,,,victoriarita,,39b28087-72f6-46b3-82e4-bf5fd7956bb8
P382354,I love it!,"First, I must explain how hard it is for me to find a good moisturizer that actually moisturize my inner dry sensitive oily skin. Most of any moisturizers make me break out so its a big gamble for me to try new products. I got it originally as a sample from Sephora. Since I have a sensitive skin with tendency to bad break out from some cosmetic products, I first tried it on my hands. I put them on the back of my hands before bed and I was brown away by how smooth and soft my hands were next morning. Truly, I have never experienced anything with such a dramatic result over night. My hands were visibly smoother, softer and really 10 years younger looking. So I tried on my face too. Well, the out come was to as magical as on my hands, but my sensitive skin did not break out and was very soft and moisturized. The beige color thick cream has somewhat unique herbal kind of smell but I personally think it's not a problem. Little goes a long way so even the small sample tube lasted me a whole week. I like to mix this with my other gel type moisturizer for added boost of moisture for my face and use the cream alone for my hands. I am so happy that I found this cream!!!",5,,combination,,,kotorihawaii,"{""absorbs quickly"",lightweight,moisturizing}",c7534a0c-0726-4325-9a07-009bd3d22a4b
P382354,Hydrating and Soothing For Dry Skin,"I got this as a reward perk ( I actually got 4 :D ). I love it if you can't tell. It's really soothing on my dry skin. It has a scent, but it's again, a very soothing one, almost like eucalyptus or tea tree. I apply a little over a facial oil and my skin just soaks it right up. Make up also glides on beautifully over it. Will defiantly purchase the full size when all my samples run out.",5,,dry,,,camilaavila,"{""absorbs quickly"",intensive,lightweight}",dc9a9de2-d026-4552-9a66-6d9bebf7d9df
P382354,Not Impressed,"I got this as a sample with my rewards point. I really wanted to like it since I've been using Dr. Jart's sunscreen and it's worked well for me. However, I just didn't get the purpose of it. It felt too thick and oily on my face, but it didn't moisturize enough for my body/feet. I will not be buying the full-size.",1,,dry,,,Sarahbearah4,,2ba01f7c-fd7e-4bb6-856a-67e687ba33ba
P382354,"","I started using this at the same time as the Ren glycol lactic radiance mask so I'm not sure which one is more responsible for the improvement I'm noticing in my skin, but I'm definitely going to keep using both! My skin is brighter & looks more plump. I've been using a pea sized amount at night and really like the way it melts into my skin, absorbs quickly with no greasy residue",5,,,,,annika,,2d491b2d-71e1-4b6b-a8b8-4d51836a1351
P382354,Moisturized with no irritation,"Received a sample of the Ceramidin Cream. Pros: It absorbs quickly and moisturizes well. No smell, no irritation. Works great at night as a moisturizer over medicated rosacea cream. Cons: Doesn't play well with makeup. I tried to use it in the a.m. as a moisturizing base for makeup. Mistake! Makeup didn't blend well over it and just streaked. Had to wipe it all off and start over.",4,,combination,,,plumparvati,"{""absorbs quickly"",lightweight}",ae88be06-dd4d-4ed5-8540-dd5014ff0338
P382354,Amazing,"I had dry, red and sensitive skin and finally I have a product that suits me. I went into Sephora with complaints about my dry ruddy skin tone and came out with a new routine that includes an oil makeup remover, Dr. Jartt serum and ceremidin cream. I also bought the tarte sea foundation and altogether it has drastically improved my skin.",5,,,,,KLC0813,,a7c9069a-99ab-4de9-9a19-9a90aad6deb1
P382354,Love it,"Received as a sample and I wish I could buy the full size. It's a great product but I don't think it's worth the money. If you can afford it, then by all means, because it works wonderfully. I just can't justify the price tag.",4,,combination,,,HaAr1992,"{""absorbs quickly"",lightweight}",6cf990c9-b801-4f17-831c-45cc788b6cbf
P382354,Holy grail,Absolutely love this cream! I have combination acne prone skin and I invested so much time & money trying to find the perfect moisturizer that wouldn't break me out but still hydrating. This was recommended to me by a friend and I haven't used anything else ever since. Don't let the word cream intimidate you. It's super lightweight and absorbs quickly. A lot of moisturizes made for acne prone skin are drying and leaves your face feeling stiff and dry...this has been a godsend!,5,,combination,,,hannarrr,"{""absorbs quickly"",lightweight}",82c863db-0304-45ca-802a-12151de0e6ff
P382354,Not enough for dry skin,"I have extremely dry skin, not flaky, but face feels tight immediately after washing and need mid-day replenishment. I used this cream together with the Ceramidin Lotion, but this combination was not moisturizing enough for me unfortunately.",2,,dry,,,owayzlost,,d8b23c58-58d7-4561-b12b-9c41bee2d53d
P382354,TOP NOTCH,"I've always had a difficult time finding a moisturizer that kept my skin feeling good all through the day and night and not just when you first apply it. I finally found it. I originally got the mini and ended up purchasing the full size tube. I've also noticed diminishing scars, plumper skin, less oil, and overall softness. It seems to be great for my sensitive skin.",5,,,,,ericamarieb,,77e21a43-5426-43aa-aae2-45b82992f84c
P382354,"","Not only is my skin very dry, mature, and sensitive, it's also dehydrated. To add insult to injury, I live in a very dry climate with harsh winters. So, I'm always in search of skincare products that are gentle, yet effective at helping my skin hold onto what little moisture it has, while helping maintain the skin barrier integrity. A very tall order! I rely heavily on serums to hydrate my dehydrated skin and for their anti-aging properties, and facial oils to give my dry skin the moisture boost it needs, so my moisturizer is there to seal in all the benefits of the serums/oils, and maintain and protect my skin barrier. ",5,,dry,,,esthetics,"{""absorbs quickly"",intensive,""gentle for sensitive skin""}",a10e160d-6c96-4bfe-9e0a-5a00b661e2f9
P382354,Great for acne-prone combo skin,"I've struggle for years to find a moisturizer that didn't immediately break me out. Even if it said 'non-comeodogenic', the next day I'd be a disaster zone. When I was younger, I could get away with not moisturizing that frequently because my skin was super oily. As I've gotten older, it's dried out, but I still deal with acne on a daily basis. I started using tea tree oil which dried me out even more, but has made a noticeable impact on blemishes, but made a moisturizer necessary. I picked this up last weekend as a 100 point perk and have resisted writing a review until after the whole tube was gone. I can safely say that I love it! The smell is a little on the chemical side, but not unpleasant or overpowering. Absorbs quickly, doesn't leave my face like a grease slick, and has made my skin super soft. It's also help heal some blemishes. I will 100% be buying a full size ASAP.",5,,combination,,,KatCoz,"{""absorbs quickly"",intensive}",fb2d2efb-57e6-40b4-a7a3-253d48bfea3d
P382354,Quite nice,"I keep ordering this as a 100 point perk. I like it. It's pretty pricey though. I like it mixed with a lighter moisturizer for nighttime. On its own it's really nice and makes my skin feel really soft, but I don't like the scent of it. I haven't noticed any reduction in redness using it. I have really fair skin and red cheeks, so even if it sort of worked I would notice quickly.",4,,,,,ErinDeidre,,4b88f408-dc91-40df-9d34-1c24c732d639
P382354,"",Amazing ingredient :) I will buy toner and body oil as well.,5,,,,,sonia0029,,ee1f699a-1216-4bb8-9b60-e580de6149fe
P382354,"Sample size, so far used once","I chose this sample size as a beauty reward, and glad I did! With just one use, my skin looks and feels more plump, smooth, and moisturized without any greasy feel. The scent is light, rose/herbal, which I like. Not a 5 star since I have only one use to go on, but I can say I really love it so far!",4,,,,,beautylover74,,ed3db47a-47dd-41f6-804c-f3b9a4ef902c
P382354,Nope,"I tend to break out every time I try it on, wanted it to work but it doesn't do it. I am just going to use it as a lotion for my body.",1,,,,,zhimomi,,add18f90-d439-4c70-aa79-5eff095b8133
P382354,"",Great anti aging product!,5,,,,,wendymcc,,9367b5c2-b434-49f8-b667-f76b4a553d0b
P382354,BEST BEST BEST,"Makes me look younger, smooth's lines, Not sure why they don't mark it as anti aging because its better than anything I have ever used. The packaging looks like some fungi cream or something but I cant even take a star away from it. I don't notice any smell like the others commenters said.",5,,combination,,,kcdotz,"{""anti aging"",miricle}",be77f03e-8ba8-42d2-b08a-f1a75d95aaa7
P382354,HG for me,"The highest praise I can give is it does NOT irritate my dry sensitive skin. Even though it clearly has fragrance (smells good imo) it does not irritate my skin at all or leave it red, and I have a problem with redness. In fact, using it with the matching serum I notice a decrease in my redness on my cheeks, so it has to be doing something right! Absorbs quick, light weight, and so hydrating. It really is great.",5,,dry,,,Kabii,"{""absorbs quickly"",lightweight}",4cf68861-a376-4a11-91fc-0b72659f87d1
P382354,"Would be great, but not fragrance free!","I picked this up as a 100-point reward because I love another drugstore lotion that contains ceramides. This also has licorice which is very calming to the skin, and some other really good ingredients (maddeningly, the full ingredients are not shown here on Sephora, just selected ones). Unfortunately, Dr. Jart undoes all the good this cream can do by including strong fragrance! I see several fragrances listed below (roses, medicine) but to me it smelled like lavender. Many people have the impression lavender is helpful to skin, but actually dermatalogical research shows quite clearly it's irritating/damaging to the skin on a micro level. In fact, fragrances in general are one of the MOST irritating ingredients to include in skincare. If skincare was formulated properly, it would never contain fragrance. Anyway, I learned my lesson - open the tube and smell before picking up a reward! So this gets three stars because it could have been good, if they had just made it fragrance free!! I cannot use anything with fragrance on my face (I have rosacea), and especially not lavender (I immediately get red and sweaty) so I passed this along to a friend.",3,,normal,,,flotsette,"{""highly fragranced""}",8ce801ec-ee1b-4f11-9bf7-d1dabfa1447b
P382354,LOVE this cream!,"I battle with super dry skin, but I think I may have found my go to moisturizer. This moisturizer feels so rich and creamy without being heavy or greasy. Absorbs quickly but leaves my skin feeling plump, smooth, and hydrated. Does not clog my pores. I have bought it 2 times now as a 100 pt reward, but now I am going to purchase a full size tube. I use this both morning (under my Murad Essentail-C spf 30) and evening as a night cream. My skin is so happy. I find the slightly earthy fragrance very pleasing. The real test will be this winter, but so far, I highly recommend.",5,,dry,,,greykitty,"{""absorbs quickly"",intensive,lightweight,creamy,hydrating,healing}",56dac2a2-c7cb-4af1-afcd-001501a9cd33
P382354,can't use it,The smell of this is so bad I couldn't wait to wash it off!!! Smells like menthal or medicine very strong!!,1,,,,,Desertgirl123,,794e936e-c4b7-4331-9d78-b23368cf536c
P382354,smells so strong- yuck,yuck- smells so strong of dead roses!!! yuck- had to wash off,1,,,,,member,,d9bfce72-94f5-45ea-9cdf-8be52d2fa67b
P382354,The best cream I've found!,"I spent almost a year looking for a rich but lightweight moisturizer to combat newly dry skin, and Ceramidin cream is the winner! A little goes a long way, it hydrates like crazy, and doesn't make me shiny. It smells great, too. A tube lasts me about a month (my BF may sneak some from time to time). Only complaint: I don't love the metal tube, but I can live with it!",5,,dry,,,rahrahrah,"{""absorbs quickly"",lightweight,""the best!""}",1da02612-4f50-4838-9c51-6203faa77308
P382354,"Holygrail for dry, sensitive skin","I originally tried this cream as one of the 100pt rewards (0.2oz), and I was absolutely blown away. I have dry skin that is very sensitive/reactive. If a product does not agree with me, I break out in hives (Origins Ginzing Moisturizer had this effect unfortunately). My skin loved this cream! It helped calm the redness I tend to get around my chin and nose. Makes your skin plump, absorbs quickly, and is incredibly lightweight, non-greasy. It also did not block my pores. It has a light botanical scent that dissipates within minutes. Definitely pick it up as a 100pt reward while you still can! I will be purchasing the full-size version once I run out of mine.",5,,dry,,,gebela,"{""absorbs quickly"",lightweight}",0b6220a6-946b-4162-af78-bb610a368479
P382354,Great Day Moisturizer,"I was using Bobbi Brown's Face Base which I sitll love. It does great under makeup, as does this. The only reason I prefer this one more is because when it's used alone, it doesn't leave me oily like the Bobbi Brown does. When I use the BB by itself, it seems to just sit on top of my skin and I look oily. This soaks into my skin beautifully and doesn't leave me oily looking. Makeup goes on great on top of it as well. I have sensitive/combo skin with an oily tzone and this cream is perfect for it.",5,,combination,,,remilikethegun,"{""absorbs quickly"",intensive,lightweight}",dc4d9446-751f-4bb9-9b04-08ecdded9282
P382354,MAGIC - HOLY GRAIL,"I have never been able to wear bb cream with my extremely dry skin but within a few days this cream transformed my skin and makeup looks flawless on my skin. It's been hard to find the perfect cream for my face because I have eczema, sensitive, and super dry skin but I have found the most magical cream that I will continue to repurchase.",5,,,,,ljmf,,35bded5c-3a2a-43d5-ba64-5d56d5589b71
